Interne ID;Kunden-ID;Zentrale;Name;Straße;PLZ;Ort;BL/Region;AD-Außendienst / RFE-Merchandiser;RFE - letzter Besuch;Besuchsintervall in Tagen;RFE-Level;Channel
491;24500;DE EXPERT GERMANY;Expert;Kurt-Huber-Ring 1-3;82256;Fürstenfeldbruck;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;D;Expert
492;81100;DE EXPERT GERMANY;expert Pfaffenhofen GmbH;Joseph-Fraunhofer-Straße 41;85276;Pfaffenhofen an der Ilm;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
501;S305;DE MSH GERMANY;SATURN;Bergstraße 218-222;45768;Marl;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);09.05.2023;90;C;Saturn
518;60800;DE EXPERT GERMANY;Expert;Bahnhofstraße 27;87616;Marktoberdorf;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
520;M133;DE MSH GERMANY;MediaMarkt;Am Seegraben 20c;3051;Cottbus;BB;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);15.09.2023;90;C;Media Markt
521;S078;DE MSH GERMANY;SATURN;Evinger Straße 170;44339;Dortmund;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);16.02.2024;90;C;Saturn
530;M138;DE MSH GERMANY;MediaMarkt;Poppenbütteler Weg 31;22339;Hamburg;HH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);22.03.2024;42;B;Media Markt
534;S020;DE MSH GERMANY;SATURN;Ernst-Reuter-Allee 11;39104;Magdeburg;ST;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);03.10.2023;90;C;Saturn
535;21900;DE EXPERT GERMANY;Expert;Grabenstraße 1;19061;Schwerin;MV;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;D;Expert
540;M199;DE MSH GERMANY;MediaMarkt;Paul-Nevermann-Platz 15;22765;Hamburg;HH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);18.03.2024;21;A;Media Markt
549;57200;DE EXPERT GERMANY;Expert;Roitzheimer Straße 117;53879;Euskirchen;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
550;S063;DE MSH GERMANY;SATURN;Neusser Straße 35;47798;Krefeld;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);16.02.2024;90;C;Saturn
552;S208;DE MSH GERMANY;SATURN;Friedrich-Ebert-Platz 2;51373;Leverkusen;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);22.01.2024;42;B;Saturn
554;S295;DE MSH GERMANY;SATURN;Wilhelm-Hamacher-Platz 22;53840;Troisdorf;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);11.05.2023;180;D;Saturn
557;35800;DE EXPERT GERMANY;expert TeVi Landshut;Ottostraße 20B;84030;Landshut;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;D;Expert
559;M070;DE MSH GERMANY;MediaMarkt;Schönauer Straße 14;67547;Worms;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);24.10.2023;42;B;Media Markt
562;83801;DE EXPERT GERMANY;expert Pötzsch;Marktstraße 16;1609;Gröditz;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Expert
567;20900;DE EXPERT GERMANY;Expert;Osttangente 10;31832;Springe;NI;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;D;Expert
568;44206;DE EXPERT GERMANY;expert HERFAG Elektrotechnik GmbH;Am Kauf Park 2;37079;Göttingen;NI;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
569;1155260;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Bautzen;Kornmarkt 7;2625;Bautzen;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;D;EP
572;207861;DE EURONICS GERMANY;EURONICS XXL Mega Company;Daimlerstaße 15-25;78532;Tuttlingen;BW;Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
574;S092;DE MSH GERMANY;SATURN;Königstraße 26;70173;Stuttgart;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);13.11.2023;21;A;Saturn
579;S095;DE MSH GERMANY;SATURN;Mindener Straße 22;32547;Bad Oeynhausen;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);15.02.2024;42;B;Saturn
587;M046;DE MSH GERMANY;MediaMarkt;An der Michaelisbrücke 2;95028;Hof;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);24.01.2023;90;C;Media Markt
589;S097;DE MSH GERMANY;SATURN;Badstraße 4;13357;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);19.10.2023;90;C;Saturn
596;64300;DE EXPERT GERMANY;Expert;Sudetenstraße 6;87600;Kaufbeuren;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;D;Expert
599;221830;DE EURONICS GERMANY;EURONICS XXL Groß;Äußere Weberstraße 89;2763;Zittau;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
602;M091;DE MSH GERMANY;MediaMarkt;Märkische Spitze 11;12681;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);05.01.2024;42;B;Media Markt
603;215448;DE EURONICS GERMANY;Euronics XXL Mega Company Varel GmbH;Gertrud-Barthel-Straße 7;26316;Varel;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Euronics
607;26900;DE EXPERT GERMANY;expert Elektroland Heidenheim GmbH;Aufhausener Straße 38;89520;Heidenheim an der Brenz;BW;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
611;M220;DE MSH GERMANY;MediaMarkt;Fritz-Reuter-Straße 11;26721;Emden;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);26.07.2023;90;C;Media Markt
614;M148;DE MSH GERMANY;MediaMarkt;Eichleitnerstraße 34;86159;Augsburg;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);20.11.2023;90;C;Media Markt
618;S102;DE MSH GERMANY;SATURN;Neumarkt 1;42103;Wuppertal;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);16.02.2024;21;A;Saturn
619;79300;DE EXPERT GERMANY;expert Dormagen;Lübecker Straße 1;41540;Dormagen;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);16.02.2024;90;C;Expert
623;S333;DE MSH GERMANY;MediaMarkt;Sophienblatt 20;24103;Kiel;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);19.12.2023;21;A;Saturn
627;1101285;DE EURONICS GERMANY;EURONICS Berlet Hamm;Gustav-Heinemann-Straße 1;59065;Hamm;NW;Peter Grosse (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;D;Euronics
631;M018;DE MSH GERMANY;MediaMarkt;Schwenninger Straße 38;78073;Bad Dürrheim;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);20.10.2023;42;B;Media Markt
639;1101165;DE EURONICS GERMANY;EURONICS XXL Böseleger;Wiesenstraße 6;28857;Syke;NI;Markus Lammer (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Euronics
645;1101745;DE EURONICS GERMANY;Euronics;Gotenweg 8-14, Zufahrt: Am Somborn;58119;Hagen;NW;Peter Grosse (AD), Markus Lammer (AD), Hakim Kouji (RFE);30.04.2021;14;A;Euronics
653;79400;DE EXPERT GERMANY;expert klein;Schwabenheimer Weg 3;55543;Bad Kreuznach;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Expert
659;1207460;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Cottbus;Karl-Liebknecht-Straße 136;3046;Cottbus;BB;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;D;EP
661;27900;DE EXPERT GERMANY;Expert;Johann-G.-Gutenberg-Straße 41;82140;Olching;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);21.08.2023;180;D;Expert
664;1144020;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Lichtenau;Sachsenstraße 9;9244;Lichtenau;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
672;1100325;DE EURONICS GERMANY;EURONICS XXL Mega Company;Tuttlinger Straße 63;78628;Rottweil;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
675;M106;DE MSH GERMANY;MediaMarkt LEIPZIG PAUNSDORF;Paunsdorfer Allee 1;4329;Leipzig;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);05.01.2024;42;B;Media Markt
676;M181;DE MSH GERMANY;MediaMarkt;Waldershofer Straße 10;95615;Marktredwitz;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);13.11.2023;90;C;Media Markt
677;36800;DE EXPERT GERMANY;expert Bening Minden;Königstraße 162;32427;Minden;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
678;1207420;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Eberswalde;Breite Straße 40;16225;Eberswalde;BB;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);31.10.2023;180;D;EP
683;M300;DE MSH GERMANY;MediaMarkt;Stuttgarter Straße 157;74523;Schwäbisch Hall;BW;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);11.05.2023;180;D;Media Markt
684;M099;DE MSH GERMANY;MediaMarkt;Grünhufer Bogen 13-17;18437;Stralsund;MV;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);13.11.2023;90;C;Media Markt
688;83201;DE EXPERT GERMANY;expert Döring Lübbecke;Gehlenbecker Straße 2;32312;Lübbecke;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
692;36000;DE EXPERT GERMANY;expert Bening Emden;Thüringer Straße 9;26723;Emden;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);;;X - unknown;Expert
694;1101432;DE EURONICS GERMANY;EURONICS XXL;Am Elbepark 1;39326;Hohenwarsleben;ST;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
696;M051;DE MSH GERMANY;MediaMarkt;Am Rondell 3;12529;Schönefeld;BB;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);05.01.2024;90;C;Media Markt
697;M088;DE MSH GERMANY;MediaMarkt;Stern-Center 4;14480;Potsdam;BB;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);05.01.2024;42;B;Media Markt
699;M202;DE MSH GERMANY;MediaMarkt;Greifswalder Straße 140;10409;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);24.11.2023;180;D;Media Markt
700;M247;DE MSH GERMANY;MediaMarkt;Am Helweg 4;31655;Stadthagen;NI;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);18.01.2024;90;C;Media Markt
701;M003;DE MSH GERMANY;MediaMarkt;Maria-Probst-Straße 6;80939;München;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);05.03.2024;21;A;Media Markt
705;M084;DE MSH GERMANY;MediaMarkt;Dohnaer Straße 246;1239;Dresden;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);06.01.2024;42;B;Media Markt
711;76800;DE EXPERT GERMANY;expert Schlagenhauf;Adolph-Kolping-Straße 3B;91781;Weißenburg in Bayern;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);04.03.2024;180;D;Expert
714;37200;DE EXPERT GERMANY;Expert;Zur Seeschleuse 1;26871;Papenburg;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
717;M020;DE MSH GERMANY;MediaMarkt;Weberstraße 1;49191;Belm;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Paul Janzen (RFE);29.02.2024;21;A;Media Markt
722;39100;DE EXPERT GERMANY;expert Bielinsky Bonn;Am Dickobskreuz 12-14;53121;Bonn;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
728;S071;DE MSH GERMANY;SATURN;Ludwigsplatz 6;64283;Darmstadt;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);27.09.2023;21;A;Saturn
735;46500;DE EXPERT GERMANY;HEM expert Bietigheim-Bissingen;Mühlwiesenstraße 27;74321;Bietigheim-Bissingen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);19.12.2023;180;D;Expert
741;S042;DE MSH GERMANY;SATURN;Marienstraße 14;45894;Gelsenkirchen;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);23.06.2021;;C;Saturn
742;86700;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Detmold;Ernst-Hilker Straße 15;32758;Detmold;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;EP
747;20100;DE EXPERT GERMANY;expert Holzminden;Bülte 8;37603;Holzminden;NI;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;X - unknown;Expert
748;M090;DE MSH GERMANY;MediaMarkt;Pasinger Bahnhofsplatz 5;81241;München;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);23.01.2024;21;A;Media Markt
751;1155220;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Berlin-Lichtenberg;Frankfurter Allee 113-119;10365;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);16.08.2023;90;C;EP
754;42300;DE EXPERT GERMANY;expert klein;Gutenbergstraße 2;36251;Bad Hersfeld;HE;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);14.02.2024;180;D;Expert
759;M135;DE MSH GERMANY;MEDIA MARKT JENA;Stadtrodaer Straße 105;7747;Jena;TH;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);05.01.2024;90;C;Media Markt
762;44500;DE EXPERT GERMANY;expert Jakob Bayreuth GmbH;Bindlacher Straße 8;95448;Bayreuth;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;X - unknown;Expert
764;M087;DE MSH GERMANY;MediaMarkt;Billstedter Hauptstraße 37j;22111;Hamburg;HH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);09.02.2024;90;C;Media Markt
766;22702;DE EXPERT GERMANY;expert ESC Rangsdorf;Klein Kienitzer Straße 2;15834;Rangsdorf;BB;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Expert
767;M055;DE MSH GERMANY;MediaMarkt;August-Bebel-Platz 20;47169;Duisburg;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);20.03.2023;180;D;Media Markt
769;M216;DE MSH GERMANY;MediaMarkt;Guteborner Allee 1;8393;Meerane;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);05.01.2024;90;C;Media Markt
773;M153;DE MSH GERMANY;MediaMarkt;Klaus-von-Klitzing-Straße 5;76829;Landau in der Pfalz;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);19.09.2023;21;A;Media Markt
774;M120;DE MSH GERMANY;MediaMarkt;Gänsemarkt 1;24534;Neumünster;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);28.02.2024;42;B;Media Markt
776;M266;DE MSH GERMANY;MEDIA MARKT EISENACH;Am Stadtweg 4;99817;Eisenach;TH;Marco Kolibius (AD), Markus Lammer (AD), Paul Janzen (RFE);18.10.2023;180;D;Media Markt
780;45700 / 21800;DE EXPERT GERMANY;Expert;Schleswiger Straße 130;24941;Flensburg;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);12.06.2023;180;D;Expert
782;1101441;DE EURONICS GERMANY;EURONICS XXL Mölln;Sitzkrüger Moor 2;23879;Mölln;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Euronics
786;M169;DE MSH GERMANY;MediaMarkt;Hertzstraße 1;69126;Heidelberg;BW;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);19.10.2023;90;C;Media Markt
794;54400;DE EXPERT GERMANY;expert Villringer;Hebelweg 65;79713;Bad Säckingen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Expert
797;M303;DE MSH GERMANY;MediaMarkt;Karlstraße 12;89518;Heidenheim an der Brenz;BW;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);18.10.2023;42;B;Media Markt
803;S053;DE MSH GERMANY;SATURN;Steinmüllerallee 5;51643;Gummersbach;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);22.01.2024;42;B;Saturn
809;20000;DE EXPERT GERMANY;Expert;Albaxer Straße 61;37671;Höxter;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
812;S066;DE MSH GERMANY;SATURN;Stechbahn 19-23;47533;Kleve;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);07.07.2023;42;B;Saturn
815;41000;DE EXPERT GERMANY;expert ESC Königs Wusterhausen;Karl-Liebknecht-Straße 68/69;15711;Königs Wusterhausen;BB;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Expert
816;S220;DE MSH GERMANY;SATURN;Hindenburgstraße 73;41061;Mönchengladbach;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);18.12.2023;90;C;Saturn
818;33200;DE EXPERT GERMANY;Expert;Stedinger Straße 247;27753;Delmenhorst;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
819;M201;DE MSH GERMANY;MediaMarkt;Hesebergweg 45;31228;Peine;NI;Peter Grosse (AD), Markus Lammer (AD), Frank Friedrich (RFE);30.03.2023;90;C;Media Markt
823;1101395;DE EURONICS GERMANY;Euronics;Industriestr. 17;56218;Mülheim-Kärlich;RP;Marcus Beykirch (AD), Markus Lammer (AD), Hakim Kouji (RFE);08.06.2021;90;C;Euronics
826;M062;DE MSH GERMANY;MediaMarkt;Bettackerstraße 1;79115;Freiburg im Breisgau;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);21.11.2023;21;A;Media Markt
827;206334;DE EURONICS GERMANY;Elektro Enzinger GmbH;Braumeisterstraße 3;84524;Neuötting;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);08.01.2024;14;A;Euronics
830;M149;DE MSH GERMANY;MediaMarkt;Ostallee 3-5;54290;Trier;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);03.04.2023;21;A;Media Markt
841;215157 215174;DE EURONICS GERMANY;Mega Company Block GmbH;Emsstraße 2;26169;Friesoythe;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Euronics
845;20200;DE EXPERT GERMANY;expert Wunstorf;Industriestraße 3;31515;Wunstorf;NI;Peter Grosse (AD), Markus Lammer (AD), Frank Friedrich (RFE);17.01.2024;180;D;Expert
847;69600;DE EXPERT GERMANY;expert Schweinfurt GmbH;Friedrich-Gauß-Straße 2;97424;Schweinfurt;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
848;M072;DE MSH GERMANY;MediaMarkt;Tilsiter Straße 15;71065;Sindelfingen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);28.11.2023;42;B;Media Markt
849;52300;DE EXPERT GERMANY;expert Octomedia Lahr;Alter Stadtbahnhof 1;77933;Lahr/Schwarzwald;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);27.10.2023;180;D;Expert
860;21600;DE EXPERT GERMANY;expert Wittenberg;Arsenalplatz 1;6886;Lutherstadt Wittenberg;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);27.09.2023;180;D;Expert
862;S311;DE MSH GERMANY;SATURN;Königstraße 48;47051;Duisburg;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);02.01.2024;42;B;Saturn
863;M038;DE MSH GERMANY;MediaMarkt;Carl-Zeiss-Straße 8;56070;Koblenz;RP;Marcus Beykirch (AD), Markus Lammer (AD), Hakim Kouji (RFE);09.02.2024;21;A;Media Markt
867;44800;DE RINGFOTO GERMANY;Dodenhof;Posthausen 1;28870;Ottersberg;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);;;B;Expert
870;30100;DE EXPERT GERMANY;expert Müller Reichenbach;Bahnhofstraße 15-17;8468;Reichenbach im Vogtland;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Expert
873;58602;DE EXPERT GERMANY;expert Blankenburg;Lerchenbreite 3;38889;Blankenburg;ST;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
876;1177640;DE ELECTRONIC PARTNER GERMANY;EP;Main-Kinzig-Str. 21;63607;Wächtersbach;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;EP
881;S316;DE MSH GERMANY;SATURN;Durlacher Allee 111;76137;Karlsruhe;BW;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);22.11.2023;42;B;Saturn
883;M134;DE MSH GERMANY;MediaMarkt;Vahrenwalder Straße 211;30165;Hannover;NI;Peter Grosse (AD), Markus Lammer (AD), Frank Friedrich (RFE);29.01.2024;42;B;Media Markt
896;57600;DE EXPERT GERMANY;Expert;Jägerstraße 32;57299;Burbach;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);17.04.2023;180;D;Expert
897;1101689;DE EURONICS GERMANY;Euronics Berlet Ennepetal;Gasstraße 12-14;58256;Ennepetal;NW;Peter Grosse (AD), Markus Lammer (AD), Hakim Kouji (RFE);18.12.2023;180;D;Euronics
899;M182;DE MSH GERMANY;MediaMarkt;Am Eichengarten 2;6842;Dessau-Roßlau;SA;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);03.01.2023;90;C;Media Markt
901;S070;DE MSH GERMANY;SATURN;Marstall 1;71634;Ludwigsburg;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);17.01.2024;42;B;Saturn
909;56700;DE EXPERT GERMANY;Expert Müller GmbH;Carl-Friedrich-Gauß-Straße 6;66793;Saarwellingen;SL;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;X - unknown;Expert
916;S030;DE MSH GERMANY;SATURN;Senftenberger Ring 15;13439;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);24.09.2021;;D;Saturn
918;M056;DE MSH GERMANY;MediaMarkt;Haifa-Allee 1;55128;Mainz;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);22.01.2024;21;A;Media Markt
921;39200;DE EXPERT GERMANY;expert Bielinsky Bad Neuenahr-Ahrweiler;Rotweinstraße 3;53474;Bad Neuenahr-Ahrweiler;RP;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);30.11.2023;180;D;Expert
924;M156;DE MSH GERMANY;MediaMarkt;Unter den Tannen 3;78224;Singen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);23.10.2023;42;B;Media Markt
927;49700;DE EXPERT GERMANY;HEM expert Mössingen;Maybachstraße 3;72116;Mössingen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);30.08.2023;180;D;Expert
931;48200;DE EXPERT GERMANY;expert Halle;Leipziger Chaussee 147;6112;Halle;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);30.05.2022;180;D;Expert
938;47500;DE EXPERT GERMANY;expert Bamberg GmbH;Michelinstraße 142;96103;Hallstadt;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);22.11.2023;90;C;Expert
939;27600;DE EXPERT GERMANY;Expert;Schwabbrucker Straße 9;86956;Schongau;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
942;S068;DE MSH GERMANY;SATURN;Werner-Kock-Straße 1;23558;Lübeck;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);14.09.2021;42;B;Saturn
943;1160090;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Aue;Rudolf-Breitscheid-Straße 7;8280;Aue;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
944;65500 / 66700;DE EXPERT GERMANY;expert Schlagenhauf Ellwangen;An der Jagst 32;73479;Ellwangen (Jagst);BW;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);27.10.2022;180;D;Expert
946;M263;DE MSH GERMANY;MediaMarkt;Braunschweiger Straße 34;38518;Gifhorn;NI;Peter Grosse (AD), Markus Lammer (AD), Frank Friedrich (RFE);28.06.2023;90;C;Media Markt
948;M402;DE MSH GERMANY;MediaMarkt;Am Elzdamm 61;79312;Emmendingen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;X - unknown;Media Markt
949;M151;DE MSH GERMANY;MediaMarkt;Emsstraße 36;48431;Rheine;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);25.07.2023;42;B;Media Markt
951;M110;DE MSH GERMANY;MediaMarkt;Marienplatz 5-7;19053;Schwerin;MV;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);12.03.2024;42;B;Media Markt
952;39000;DE EXPERT GERMANY;expert Jöhnk;Rendsburger Straße 121;24340;Eckernförde;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);12.12.2023;180;D;Expert
